n,m,q,r,prior,metric,bits,label,assumptions,model,effective_dimension,candidate_capacity_bits,delta_log2_radius,radius_ratio,baseline_beta,continuous_new_beta,predicted_delta_beta_continuous,integer_new_beta,predicted_delta_beta_integer,capacity_label,predicted_log2_work_gain,work_model_label
1024,1024,256,52,uniform_ternary,hard_support_selectivity,333.5819499624999,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,333.5819499624999,5.559699166041665,47.16677860688712,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,52,uniform_ternary,hard_support_selectivity,333.5819499624999,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,333.5819499624999,6.671638999249998,101.94441992185455,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,52,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=256 does not turn this into an attack theorem,,,,,,,,,,,,,
1024,1024,256,52,cbd2,support_selectivity,295.25973906585716,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,52,cbd2,shannon_deficit,310.4067687640626,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,52,cbd2,renyi2_separation,318.72271688113824,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,52,cbd3,support_selectivity,270.01754405300454,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,52,cbd3,shannon_deficit,294.6651741919086,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,52,cbd3,renyi2_separation,304.29095015363504,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,52,"fixed_weight(+8,-8)",global_combinatorial_deficit,8062.768341404264,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
1024,1024,256,52,"fixed_weight(+8,-8)",exact_residual_profile,416.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,2049.0,416.0,0.20302586627623231,1.151110129553322,60.0,58.88735999069287,1.1126400093071283,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,52,"fixed_weight(+8,-8)",exact_residual_profile,416.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,416.0,6.933333333333334,122.21972530053334,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,52,"fixed_weight(+8,-8)",exact_residual_profile,416.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,416.0,8.32,319.5726205188127,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,53,uniform_ternary,hard_support_selectivity,339.9969874617787,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,2049.0,339.9969874617787,0.16593313199696375,1.12189148036458,60.0,59.09065683707753,0.9093431629224682,60.0,0.0,RANK_ONLY_REFERENCE,0.0,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,53,uniform_ternary,hard_support_selectivity,339.9969874617787,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,339.9969874617787,5.666616457696311,50.795065851862915,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,53,uniform_ternary,hard_support_selectivity,339.9969874617787,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,339.9969874617787,6.799939749235574,111.42581856755068,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,53,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=256 does not turn this into an attack theorem,,,,,,,,,,,,,
1024,1024,256,53,cbd2,support_selectivity,300.9378109709698,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,53,cbd2,shannon_deficit,316.376129701833,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,53,cbd2,renyi2_separation,324.8519998980832,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,53,cbd3,support_selectivity,275.21018913094696,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,53,cbd3,shannon_deficit,300.33181215713756,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,53,cbd3,renyi2_separation,310.1426991950511,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,53,"fixed_weight(+8,-8)",global_combinatorial_deficit,8062.768341404264,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
1024,1024,256,53,"fixed_weight(+8,-8)",exact_residual_profile,424.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,2049.0,424.0,0.20693020985846755,1.1542295804952074,60.0,58.865959678290764,1.1340403217092359,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,53,"fixed_weight(+8,-8)",exact_residual_profile,424.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,424.0,7.066666666666666,134.0536477210402,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,53,"fixed_weight(+8,-8)",exact_residual_profile,424.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,424.0,8.48,357.0543785857039,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,54,uniform_ternary,hard_support_selectivity,346.41202496105757,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,2049.0,346.41202496105757,0.16906394580822723,1.1243287572609029,60.0,59.07349842168017,0.9265015783198294,60.0,0.0,RANK_ONLY_REFERENCE,0.0,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,54,uniform_ternary,hard_support_selectivity,346.41202496105757,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,346.41202496105757,5.7735337493509595,54.70245777010413,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,54,uniform_ternary,hard_support_selectivity,346.41202496105757,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,346.41202496105757,6.928240499221151,121.78904007660242,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,54,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=256 does not turn this into an attack theorem,,,,,,,,,,,,,
1024,1024,256,54,cbd2,support_selectivity,306.6158828760824,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,54,cbd2,shannon_deficit,322.34549063960344,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,54,cbd2,renyi2_separation,330.9812829150282,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,54,cbd3,support_selectivity,280.4028342088894,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,54,cbd3,shannon_deficit,305.9984501223666,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,54,cbd3,renyi2_separation,315.9944482364671,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,54,"fixed_weight(+8,-8)",global_combinatorial_deficit,8062.768341404264,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
1024,1024,256,54,"fixed_weight(+8,-8)",exact_residual_profile,432.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,2049.0,432.0,0.2108345534407028,1.1573574849932986,60.0,58.8445590377966,1.1554409622034,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,54,"fixed_weight(+8,-8)",exact_residual_profile,432.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,432.0,7.2,147.0333894396205,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,54,"fixed_weight(+8,-8)",exact_residual_profile,432.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,432.0,8.64,398.93226478617606,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,55,uniform_ternary,hard_support_selectivity,352.82706246033644,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,2049.0,352.82706246033644,0.17219475961949068,1.1267713290710148,60.0,59.05633986616222,0.9436601338377812,60.0,0.0,RANK_ONLY_REFERENCE,0.0,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,55,uniform_ternary,hard_support_selectivity,352.82706246033644,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,352.82706246033644,5.880451041005608,58.91042438682615,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,55,uniform_ternary,hard_support_selectivity,352.82706246033644,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,352.82706246033644,7.056541249206728,133.11609888500112,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,55,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=256 does not turn this into an attack theorem,,,,,,,,,,,,,
1024,1024,256,55,cbd2,support_selectivity,312.29395478119505,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,55,cbd2,shannon_deficit,328.3148515773739,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,55,cbd2,renyi2_separation,337.11056593197316,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,55,cbd3,support_selectivity,285.59547928683173,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,55,cbd3,shannon_deficit,311.6650880875956,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,55,cbd3,renyi2_separation,321.84619727788316,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,55,"fixed_weight(+8,-8)",global_combinatorial_deficit,8062.768341404264,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
1024,1024,256,55,"fixed_weight(+8,-8)",exact_residual_profile,440.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,2049.0,440.0,0.21473889702293802,1.16049386595631,60.0,58.823158057686285,1.1768419423137146,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,55,"fixed_weight(+8,-8)",exact_residual_profile,440.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,440.0,7.333333333333333,161.26989438654374,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,55,"fixed_weight(+8,-8)",exact_residual_profile,440.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,440.0,8.8,445.7218884076158,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,56,uniform_ternary,hard_support_selectivity,359.24209995961525,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,2049.0,359.24209995961525,0.17532557343075414,1.1292192072979637,60.0,59.03918116473366,0.9608188352663376,60.0,0.0,RANK_ONLY_REFERENCE,0.0,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,56,uniform_ternary,hard_support_selectivity,359.24209995961525,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,359.24209995961525,5.987368332660254,63.442087301105026,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,56,uniform_ternary,hard_support_selectivity,359.24209995961525,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,359.24209995961525,7.1848419991923045,145.49663722791468,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,56,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=256 does not turn this into an attack theorem,,,,,,,,,,,,,
1024,1024,256,56,cbd2,support_selectivity,317.9720266863077,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,56,cbd2,shannon_deficit,334.2842125151443,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,56,cbd2,renyi2_separation,343.2398489489181,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,56,cbd3,support_selectivity,290.78812436477415,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,56,cbd3,shannon_deficit,317.3317260528246,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,56,cbd3,renyi2_separation,327.69794631929926,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,56,"fixed_weight(+8,-8)",global_combinatorial_deficit,8062.768341404264,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
1024,1024,256,56,"fixed_weight(+8,-8)",exact_residual_profile,448.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,2049.0,448.0,0.21864324060517326,1.1636387463550384,60.0,58.80175672640878,1.198243273591217,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,56,"fixed_weight(+8,-8)",exact_residual_profile,448.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,448.0,7.466666666666667,176.88484863587536,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,56,"fixed_weight(+8,-8)",exact_residual_profile,448.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,448.0,8.96,497.9993330750905,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,57,uniform_ternary,hard_support_selectivity,365.6571374588941,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,2049.0,365.6571374588941,0.17845638724201762,1.1316724034697867,60.0,59.02202231159224,0.977977688407762,60.0,0.0,RANK_ONLY_REFERENCE,0.0,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,57,uniform_ternary,hard_support_selectivity,365.6571374588941,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,365.6571374588941,6.094285624314902,68.32234673259467,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,57,uniform_ternary,hard_support_selectivity,365.6571374588941,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,365.6571374588941,7.313142749177882,159.02863456748045,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,57,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=256 does not turn this into an attack theorem,,,,,,,,,,,,,
1024,1024,256,57,cbd2,support_selectivity,323.6500985914203,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,57,cbd2,shannon_deficit,340.25357345291474,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,57,cbd2,renyi2_separation,349.36913196586306,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,57,cbd3,support_selectivity,295.98076944271656,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,57,cbd3,shannon_deficit,322.9983640180536,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,57,cbd3,renyi2_separation,333.5496953607153,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,57,"fixed_weight(+8,-8)",global_combinatorial_deficit,8062.768341404264,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
1024,1024,256,57,"fixed_weight(+8,-8)",exact_residual_profile,456.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,2049.0,456.0,0.2225475841874085,1.1667921492225297,60.0,58.780355032385955,1.2196449676140446,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,57,"fixed_weight(+8,-8)",exact_residual_profile,456.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,456.0,7.6,194.0117205133309,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,57,"fixed_weight(+8,-8)",exact_residual_profile,456.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,456.0,9.12,556.4082496133415,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,58,uniform_ternary,hard_support_selectivity,372.0721749581729,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,2049.0,372.0721749581729,0.18158720105328108,1.1341309291395658,60.0,59.00486330092369,0.995136699076312,60.0,0.0,RANK_ONLY_REFERENCE,0.0,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,58,uniform_ternary,hard_support_selectivity,372.0721749581729,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,372.0721749581729,6.2012029159695485,73.57801834126566,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,58,uniform_ternary,hard_support_selectivity,372.0721749581729,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,372.0721749581729,7.441443499163459,173.81918300133125,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,58,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=256 does not turn this into an attack theorem,,,,,,,,,,,,,
1024,1024,256,58,cbd2,support_selectivity,329.32817049653295,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,58,cbd2,shannon_deficit,346.22293439068517,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,58,cbd2,renyi2_separation,355.4984149828081,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,58,cbd3,support_selectivity,301.1734145206589,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,58,cbd3,shannon_deficit,328.66500198328265,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,58,cbd3,renyi2_separation,339.40144440213135,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,58,"fixed_weight(+8,-8)",global_combinatorial_deficit,8062.768341404264,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
1024,1024,256,58,"fixed_weight(+8,-8)",exact_residual_profile,464.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,2049.0,464.0,0.22645192776964373,1.1699540976542486,60.0,58.75895296400205,1.2410470359979513,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,58,"fixed_weight(+8,-8)",exact_residual_profile,464.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,464.0,7.733333333333333,212.79690141255367,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,58,"fixed_weight(+8,-8)",exact_residual_profile,464.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,sieve_dimension_proxy,50.0,464.0,9.28,621.6677808102637,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,59,uniform_ternary,hard_support_selectivity,378.4872124574518,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,lattice_dimension,2049.0,378.4872124574518,0.18471801486454456,1.136594795885482,60.0,58.98770412690523,1.0122958730947715,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,59,uniform_ternary,hard_support_selectivity,378.4872124574518,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,bkz_beta,60.0,378.4872124574518,6.308120207624197,79.23798057195388,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,59,uniform_ternary,hard_support_selectivity,378.4872124574518,HEURISTIC ESTIMATOR,candidate residual is independent of dense H and uniform in the relevant mod-q image,sieve_dimension_proxy,50.0,378.4872124574518,7.569744249149036,189.98533478843402,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,59,uniform_ternary,same_second_moment_entropy_proxy,0.16965183409890683,INFORMATION_DIAGNOSTIC,same second moment only; q=256 does not turn this into an attack theorem,,,,,,,,,,,,,
1024,1024,256,59,cbd2,support_selectivity,335.0062424016456,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,59,cbd2,shannon_deficit,352.1922953284556,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,59,cbd2,renyi2_separation,361.627697999753,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,59,cbd3,support_selectivity,306.36605959860134,INFORMATION_DIAGNOSTIC,"support-only diagnostic, not weighted CBD likelihood",,,,,,,,,,,,,
1024,1024,256,59,cbd3,shannon_deficit,334.3316399485117,INFORMATION_DIAGNOSTIC,coordinatewise entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,59,cbd3,renyi2_separation,345.25319344354745,INFORMATION_DIAGNOSTIC,coordinatewise collision-entropy diagnostic,,,,,,,,,,,,,
1024,1024,256,59,"fixed_weight(+8,-8)",global_combinatorial_deficit,8062.768341404264,INFORMATION_DIAGNOSTIC,full-n exact multinomial count; not assigned wholesale to r hints,,,,,,,,,,,,,
1024,1024,256,59,"fixed_weight(+8,-8)",exact_residual_profile,472.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,lattice_dimension,2049.0,472.0,0.23035627135187897,1.1731246148082475,60.0,58.7375505096138,1.262449490386203,59.0,1.0,RANK_ONLY_REFERENCE,0.242,HEURISTIC ESTIMATOR / beta-cost proxy
1024,1024,256,59,"fixed_weight(+8,-8)",exact_residual_profile,472.0,HEURISTIC ESTIMATOR,uniform q-ary pivot image and the stated residual plus/minus counts,bkz_beta,60.0,472.0,7.866666666666666,233.40095707090344,60.0,40.0,20.0,40.0,20.0,RANK_ONLY_REFERENCE,5.79,HEURISTIC ESTIMATOR / beta-cost proxy
